
Bicycle code [[n, k, d]],dA,dB, '1' index of a(x)
b(x) = 1 + x^(t_1*beta), n = 2*t_1*t_2 + 2

w = 2;
t1max = 6;
t2max = 10;
beta = 3;
t1 = 2, t2 = 1, l = 3
t1 = 2, t2 = 2, l = 5
t1 = 2, t2 = 3, l = 7
[34, 2, 5], 17, 17, 0, 9, 
[34, 2, 3], 17, 17, 0, 10, 
[34, 2, 3], 17, 17, 0, 11, 
[34, 2, 4], 17, 17, 0, 13, 
[34, 2, 5], 17, 17, 0, 14, 
[34, 2, 4], 17, 17, 0, 15, 
[34, 2, 5], 17, 17, 0, 16, 
t1 = 4, t2 = 5, l = 21
[42, 2, 5], 21, 7, 0, 1, 
[42, 2, 6], 21, 7, 0, 2, 
[42, 6, 3], 7, 7, 0, 3, 
[42, 2, 4], 21, 7, 0, 4, 
[42, 2, 6], 21, 7, 0, 5, 
[42, 6, 3], 7, 7, 0, 6, 
[42, 2, 3], 3, 7, 0, 7, 
[42, 2, 5], 21, 7, 0, 8, 
[42, 2, 4], 21, 7, 0, 10, 
[42, 2, 4], 21, 7, 0, 11, 
[42, 2, 5], 21, 7, 0, 13, 
[42, 2, 3], 3, 7, 0, 14, 
[42, 6, 3], 7, 7, 0, 15, 
[42, 2, 6], 21, 7, 0, 16, 
[42, 2, 4], 21, 7, 0, 17, 
[42, 6, 3], 7, 7, 0, 18, 
[42, 2, 6], 21, 7, 0, 19, 
[42, 2, 5], 21, 7, 0, 20, 
t1 = 4, t2 = 6, l = 25
[50, 2, 3], 25, 25, 0, 1, 
[50, 2, 5], 25, 25, 0, 2, 
[50, 2, 5], 25, 25, 0, 3, 
[50, 2, 4], 25, 25, 0, 4, 
[50, 2, 5], 5, 25, 0, 5, 
[50, 2, 3], 25, 25, 0, 6, 
[50, 2, 5], 25, 25, 0, 7, 
[50, 2, 5], 25, 25, 0, 8, 
[50, 2, 7], 25, 25, 0, 9, 
[50, 2, 5], 5, 25, 0, 10, 
[50, 2, 4], 25, 25, 0, 11, 
[50, 2, 4], 25, 25, 0, 14, 
[50, 2, 5], 5, 25, 0, 15, 
[50, 2, 7], 25, 25, 0, 16, 
[50, 2, 5], 25, 25, 0, 17, 
[50, 2, 5], 25, 25, 0, 18, 
[50, 2, 3], 25, 25, 0, 19, 
[50, 2, 5], 5, 25, 0, 20, 
[50, 2, 4], 25, 25, 0, 21, 
[50, 2, 5], 25, 25, 0, 22, 
[50, 2, 5], 25, 25, 0, 23, 
[50, 2, 3], 25, 25, 0, 24, 
t1 = 4, t2 = 7, l = 29
[58, 2, 7], 29, 29, 0, 1, 
[58, 2, 6], 29, 29, 0, 2, 
[58, 2, 5], 29, 29, 0, 3, 
[58, 2, 4], 29, 29, 0, 4, 
[58, 2, 3], 29, 29, 0, 5, 
[58, 2, 3], 29, 29, 0, 6, 
[58, 2, 4], 29, 29, 0, 7, 
[58, 2, 5], 29, 29, 0, 8, 
[58, 2, 7], 29, 29, 0, 9, 
[58, 2, 5], 29, 29, 0, 10, 
[58, 2, 5], 29, 29, 0, 11, 
[58, 2, 7], 29, 29, 0, 13, 
[58, 2, 6], 29, 29, 0, 14, 
[58, 2, 6], 29, 29, 0, 15, 
[58, 2, 7], 29, 29, 0, 16, 
[58, 2, 5], 29, 29, 0, 18, 
[58, 2, 5], 29, 29, 0, 19, 
[58, 2, 7], 29, 29, 0, 20, 
[58, 2, 5], 29, 29, 0, 21, 
[58, 2, 4], 29, 29, 0, 22, 
[58, 2, 3], 29, 29, 0, 23, 
[58, 2, 3], 29, 29, 0, 24, 
[58, 2, 4], 29, 29, 0, 25, 
[58, 2, 5], 29, 29, 0, 26, 
[58, 2, 6], 29, 29, 0, 27, 
[58, 2, 7], 29, 29, 0, 28, 
t1 = 4, t2 = 8, l = 33
[66, 2, 6], 33, 11, 0, 1, 
[66, 2, 7], 33, 11, 0, 2, 
[66, 6, 4], 11, 11, 0, 3, 
[66, 2, 4], 33, 11, 0, 4, 
[66, 2, 7], 33, 11, 0, 5, 
[66, 6, 3], 11, 11, 0, 6, 
[66, 2, 4], 33, 11, 0, 7, 
[66, 2, 5], 33, 11, 0, 8, 
[66, 6, 3], 11, 11, 0, 9, 
[66, 2, 6], 33, 11, 0, 10, 
[66, 2, 3], 3, 11, 0, 11, 
[66, 2, 7], 33, 11, 0, 13, 
[66, 2, 5], 33, 11, 0, 14, 
[66, 6, 4], 11, 11, 0, 15, 
[66, 2, 7], 33, 11, 0, 16, 
[66, 2, 7], 33, 11, 0, 17, 
[66, 6, 4], 11, 11, 0, 18, 
[66, 2, 5], 33, 11, 0, 19, 
[66, 2, 7], 33, 11, 0, 20, 
[66, 2, 3], 3, 11, 0, 22, 
[66, 2, 6], 33, 11, 0, 23, 
[66, 6, 3], 11, 11, 0, 24, 
[66, 2, 5], 33, 11, 0, 25, 
[66, 2, 4], 33, 11, 0, 26, 
[66, 6, 3], 11, 11, 0, 27, 
[66, 2, 7], 33, 11, 0, 28, 
[66, 2, 4], 33, 11, 0, 29, 
[66, 6, 4], 11, 11, 0, 30, 
[66, 2, 7], 33, 11, 0, 31, 
[66, 2, 6], 33, 11, 0, 32, 
t1 = 4, t2 = 9, l = 37
[74, 2, 4], 37, 37, 0, 1, 
[74, 2, 7], 37, 37, 0, 2, 
[74, 2, 5], 37, 37, 0, 3, 
[74, 2, 4], 37, 37, 0, 4, 
[74, 2, 6], 37, 37, 0, 5, 
[74, 2, 3], 37, 37, 0, 6, 
[74, 2, 7], 37, 37, 0, 7, 
[74, 2, 5], 37, 37, 0, 8, 
[74, 2, 7], 37, 37, 0, 9, 
[74, 2, 7], 37, 37, 0, 10, 
[74, 2, 5], 37, 37, 0, 11, 
[74, 2, 3], 37, 37, 0, 13, 
[74, 2, 6], 37, 37, 0, 14, 
[74, 2, 8], 37, 37, 0, 15, 
[74, 2, 7], 37, 37, 0, 16, 
[74, 2, 8], 37, 37, 0, 17, 
[74, 2, 5], 37, 37, 0, 18, 
[74, 2, 5], 37, 37, 0, 19, 
[74, 2, 8], 37, 37, 0, 20, 
[74, 2, 7], 37, 37, 0, 21, 
[74, 2, 8], 37, 37, 0, 22, 
[74, 2, 6], 37, 37, 0, 23, 
[74, 2, 3], 37, 37, 0, 24, 
[74, 2, 5], 37, 37, 0, 26, 
[74, 2, 7], 37, 37, 0, 27, 
[74, 2, 7], 37, 37, 0, 28, 
[74, 2, 5], 37, 37, 0, 29, 
[74, 2, 7], 37, 37, 0, 30, 
[74, 2, 3], 37, 37, 0, 31, 
[74, 2, 6], 37, 37, 0, 32, 
[74, 2, 4], 37, 37, 0, 33, 
[74, 2, 5], 37, 37, 0, 34, 
[74, 2, 7], 37, 37, 0, 35, 
[74, 2, 4], 37, 37, 0, 36, 
t1 = 4, t2 = 10, l = 41
[82, 2, 8], 41, 41, 0, 1, 
[82, 2, 7], 41, 41, 0, 2, 
[82, 2, 5], 41, 41, 0, 3, 
[82, 2, 4], 41, 41, 0, 4, 
[82, 2, 4], 41, 41, 0, 5, 
[82, 2, 3], 41, 41, 0, 6, 
[82, 2, 5], 41, 41, 0, 7, 
[82, 2, 5], 41, 41, 0, 8, 
[82, 2, 7], 41, 41, 0, 9, 
[82, 2, 7], 41, 41, 0, 10, 
[82, 2, 7], 41, 41, 0, 11, 
[82, 2, 7], 41, 41, 0, 13, 
[82, 2, 6], 41, 41, 0, 14, 
[82, 2, 9], 41, 41, 0, 15, 
[82, 2, 7], 41, 41, 0, 16, 
[82, 2, 3], 41, 41, 0, 17, 
[82, 2, 5], 41, 41, 0, 18, 
[82, 2, 6], 41, 41, 0, 19, 
[82, 2, 8], 41, 41, 0, 20, 
[82, 2, 8], 41, 41, 0, 21, 
[82, 2, 6], 41, 41, 0, 22, 
[82, 2, 5], 41, 41, 0, 23, 
[82, 2, 3], 41, 41, 0, 24, 
[82, 2, 7], 41, 41, 0, 25, 
[82, 2, 9], 41, 41, 0, 26, 
[82, 2, 6], 41, 41, 0, 27, 
[82, 2, 7], 41, 41, 0, 28, 
[82, 2, 7], 41, 41, 0, 30, 
[82, 2, 7], 41, 41, 0, 31, 
[82, 2, 7], 41, 41, 0, 32, 
[82, 2, 5], 41, 41, 0, 33, 
[82, 2, 5], 41, 41, 0, 34, 
[82, 2, 3], 41, 41, 0, 35, 
[82, 2, 4], 41, 41, 0, 36, 
[82, 2, 4], 41, 41, 0, 37, 
[82, 2, 5], 41, 41, 0, 38, 
[82, 2, 7], 41, 41, 0, 39, 
[82, 2, 8], 41, 41, 0, 40, 
t1 = 6, t2 = 1, l = 7
t1 = 6, t2 = 2, l = 13
t1 = 6, t2 = 3, l = 19
[38, 2, 3], 19, 19, 0, 2, 
[38, 2, 4], 19, 19, 0, 3, 
[38, 2, 5], 19, 19, 0, 4, 
[38, 2, 5], 19, 19, 0, 5, 
[38, 2, 4], 19, 19, 0, 6, 
[38, 2, 5], 19, 19, 0, 7, 
[38, 2, 5], 19, 19, 0, 8, 
[38, 2, 3], 19, 19, 0, 9, 
[38, 2, 3], 19, 19, 0, 10, 
[38, 2, 5], 19, 19, 0, 11, 
[38, 2, 5], 19, 19, 0, 12, 
[38, 2, 4], 19, 19, 0, 13, 
[38, 2, 5], 19, 19, 0, 14, 
[38, 2, 5], 19, 19, 0, 15, 
[38, 2, 4], 19, 19, 0, 16, 
[38, 2, 3], 19, 19, 0, 17, 
t1 = 6, t2 = 4, l = 25
[50, 2, 7], 25, 25, 0, 1, 
[50, 2, 5], 25, 25, 0, 2, 
[50, 2, 5], 25, 25, 0, 3, 
[50, 2, 4], 25, 25, 0, 4, 
[50, 2, 5], 5, 25, 0, 5, 
[50, 2, 4], 25, 25, 0, 6, 
[50, 2, 5], 25, 25, 0, 8, 
[50, 2, 3], 25, 25, 0, 9, 
[50, 2, 5], 5, 25, 0, 10, 
[50, 2, 3], 25, 25, 0, 11, 
[50, 2, 5], 25, 25, 0, 12, 
[50, 2, 5], 25, 25, 0, 13, 
[50, 2, 3], 25, 25, 0, 14, 
[50, 2, 5], 5, 25, 0, 15, 
[50, 2, 3], 25, 25, 0, 16, 
[50, 2, 5], 25, 25, 0, 17, 
[50, 2, 4], 25, 25, 0, 19, 
[50, 2, 5], 5, 25, 0, 20, 
[50, 2, 4], 25, 25, 0, 21, 
[50, 2, 5], 25, 25, 0, 22, 
[50, 2, 5], 25, 25, 0, 23, 
[50, 2, 7], 25, 25, 0, 24, 
t1 = 6, t2 = 5, l = 31
[62, 2, 7], 31, 31, 0, 1, 
[62, 2, 7], 31, 31, 0, 2, 
[62, 2, 6], 31, 31, 0, 3, 
[62, 2, 5], 31, 31, 0, 4, 
[62, 2, 3], 31, 31, 0, 5, 
[62, 2, 4], 31, 31, 0, 6, 
[62, 2, 7], 31, 31, 0, 7, 
[62, 2, 4], 31, 31, 0, 8, 
[62, 2, 3], 31, 31, 0, 9, 
[62, 2, 5], 31, 31, 0, 10, 
[62, 2, 5], 31, 31, 0, 11, 
[62, 2, 5], 31, 31, 0, 12, 
[62, 2, 7], 31, 31, 0, 14, 
[62, 2, 6], 31, 31, 0, 15, 
[62, 2, 6], 31, 31, 0, 16, 
[62, 2, 7], 31, 31, 0, 17, 
[62, 2, 5], 31, 31, 0, 19, 
[62, 2, 5], 31, 31, 0, 20, 
[62, 2, 5], 31, 31, 0, 21, 
[62, 2, 3], 31, 31, 0, 22, 
[62, 2, 4], 31, 31, 0, 23, 
[62, 2, 7], 31, 31, 0, 24, 
[62, 2, 4], 31, 31, 0, 25, 
[62, 2, 3], 31, 31, 0, 26, 
[62, 2, 5], 31, 31, 0, 27, 
[62, 2, 6], 31, 31, 0, 28, 
[62, 2, 7], 31, 31, 0, 29, 
[62, 2, 7], 31, 31, 0, 30, 
t1 = 6, t2 = 6, l = 37
[74, 2, 3], 37, 37, 0, 1, 
[74, 2, 5], 37, 37, 0, 2, 
[74, 2, 7], 37, 37, 0, 3, 
[74, 2, 8], 37, 37, 0, 4, 
[74, 2, 7], 37, 37, 0, 5, 
[74, 2, 4], 37, 37, 0, 6, 
[74, 2, 8], 37, 37, 0, 7, 
[74, 2, 7], 37, 37, 0, 8, 
[74, 2, 3], 37, 37, 0, 9, 
[74, 2, 5], 37, 37, 0, 10, 
[74, 2, 6], 37, 37, 0, 11, 
[74, 2, 5], 37, 37, 0, 12, 
[74, 2, 7], 37, 37, 0, 13, 
[74, 2, 5], 37, 37, 0, 14, 
[74, 2, 7], 37, 37, 0, 15, 
[74, 2, 6], 37, 37, 0, 16, 
[74, 2, 4], 37, 37, 0, 17, 
[74, 2, 4], 37, 37, 0, 20, 
[74, 2, 6], 37, 37, 0, 21, 
[74, 2, 7], 37, 37, 0, 22, 
[74, 2, 5], 37, 37, 0, 23, 
[74, 2, 7], 37, 37, 0, 24, 
[74, 2, 5], 37, 37, 0, 25, 
[74, 2, 6], 37, 37, 0, 26, 
[74, 2, 5], 37, 37, 0, 27, 
[74, 2, 3], 37, 37, 0, 28, 
[74, 2, 7], 37, 37, 0, 29, 
[74, 2, 8], 37, 37, 0, 30, 
[74, 2, 4], 37, 37, 0, 31, 
[74, 2, 7], 37, 37, 0, 32, 
[74, 2, 8], 37, 37, 0, 33, 
[74, 2, 7], 37, 37, 0, 34, 
[74, 2, 5], 37, 37, 0, 35, 
[74, 2, 3], 37, 37, 0, 36, 
t1 = 6, t2 = 7, l = 43
[86, 2, 9], 43, 43, 0, 1, 
[86, 2, 7], 43, 43, 0, 2, 
[86, 2, 7], 43, 43, 0, 3, 
[86, 2, 6], 43, 43, 0, 4, 
[86, 2, 6], 43, 43, 0, 5, 
[86, 2, 4], 43, 43, 0, 6, 
[86, 2, 3], 43, 43, 0, 7, 
[86, 2, 7], 43, 43, 0, 8, 
[86, 2, 3], 43, 43, 0, 9, 
[86, 2, 7], 43, 43, 0, 10, 
[86, 2, 4], 43, 43, 0, 11, 
[86, 2, 5], 43, 43, 0, 12, 
[86, 2, 8], 43, 43, 0, 13, 
[86, 2, 5], 43, 43, 0, 14, 
[86, 2, 8], 43, 43, 0, 15, 
[86, 2, 5], 43, 43, 0, 16, 
[86, 2, 5], 43, 43, 0, 17, 
[86, 2, 7], 43, 43, 0, 19, 
[86, 2, 9], 43, 43, 0, 20, 
[86, 2, 7], 43, 43, 0, 21, 
[86, 2, 7], 43, 43, 0, 22, 
[86, 2, 9], 43, 43, 0, 23, 
[86, 2, 7], 43, 43, 0, 24, 
[86, 2, 5], 43, 43, 0, 26, 
[86, 2, 5], 43, 43, 0, 27, 
[86, 2, 8], 43, 43, 0, 28, 
[86, 2, 5], 43, 43, 0, 29, 
[86, 2, 8], 43, 43, 0, 30, 
[86, 2, 5], 43, 43, 0, 31, 
[86, 2, 4], 43, 43, 0, 32, 
[86, 2, 7], 43, 43, 0, 33, 
[86, 2, 3], 43, 43, 0, 34, 
[86, 2, 7], 43, 43, 0, 35, 
[86, 2, 3], 43, 43, 0, 36, 
[86, 2, 4], 43, 43, 0, 37, 
[86, 2, 6], 43, 43, 0, 38, 
[86, 2, 6], 43, 43, 0, 39, 
[86, 2, 7], 43, 43, 0, 40, 
[86, 2, 7], 43, 43, 0, 41, 
[86, 2, 9], 43, 43, 0, 42, 
t1 = 6, t2 = 8, l = 49
[98, 2, 8], 49, 49, 0, 1, 
[98, 2, 9], 49, 49, 0, 2, 
[98, 2, 7], 49, 49, 0, 3, 
[98, 2, 7], 49, 49, 0, 4, 
[98, 2, 4], 49, 49, 0, 5, 
[98, 2, 4], 49, 49, 0, 6, 
[98, 2, 7], 7, 49, 0, 7, 
[98, 2, 6], 49, 49, 0, 8, 
[98, 2, 3], 49, 49, 0, 9, 
[98, 2, 7], 49, 49, 0, 10, 
[98, 2, 7], 49, 49, 0, 11, 
[98, 2, 5], 49, 49, 0, 12, 
[98, 2, 3], 49, 49, 0, 13, 
[98, 2, 7], 7, 49, 0, 14, 
[98, 2, 9], 49, 49, 0, 15, 
[98, 2, 6], 49, 49, 0, 16, 
[98, 2, 7], 49, 49, 0, 17, 
[98, 2, 8], 49, 49, 0, 19, 
[98, 2, 5], 49, 49, 0, 20, 
[98, 2, 7], 7, 49, 0, 21, 
[98, 2, 5], 49, 49, 0, 22, 
[98, 2, 5], 49, 49, 0, 23, 
[98, 2, 7], 49, 49, 0, 24, 
[98, 2, 7], 49, 49, 0, 25, 
[98, 2, 5], 49, 49, 0, 26, 
[98, 2, 5], 49, 49, 0, 27, 
[98, 2, 7], 7, 49, 0, 28, 
[98, 2, 5], 49, 49, 0, 29, 
[98, 2, 8], 49, 49, 0, 30, 
[98, 2, 7], 49, 49, 0, 32, 
[98, 2, 6], 49, 49, 0, 33, 
[98, 2, 9], 49, 49, 0, 34, 
[98, 2, 7], 7, 49, 0, 35, 
[98, 2, 3], 49, 49, 0, 36, 
[98, 2, 5], 49, 49, 0, 37, 
[98, 2, 7], 49, 49, 0, 38, 
[98, 2, 7], 49, 49, 0, 39, 
[98, 2, 3], 49, 49, 0, 40, 
[98, 2, 6], 49, 49, 0, 41, 
[98, 2, 7], 7, 49, 0, 42, 
[98, 2, 4], 49, 49, 0, 43, 
[98, 2, 4], 49, 49, 0, 44, 
[98, 2, 7], 49, 49, 0, 45, 
[98, 2, 7], 49, 49, 0, 46, 
[98, 2, 9], 49, 49, 0, 47, 
[98, 2, 8], 49, 49, 0, 48, 
t1 = 6, t2 = 9, l = 55
[110, 2, 4], 55, 55, 0, 1, 
[110, 2, 7], 55, 55, 0, 2, 
[110, 2, 7], 55, 55, 0, 3, 
[110, 2, 10], 55, 55, 0, 4, 
[110, 2, 9], 11, 55, 0, 5, 
[110, 2, 4], 55, 55, 0, 6, 
[110, 2, 10], 55, 55, 0, 7, 
[110, 2, 9], 55, 55, 0, 8, 
[110, 2, 3], 55, 55, 0, 9, 
[110, 2, 7], 11, 55, 0, 10, 
[110, 2, 5], 5, 55, 0, 11, 
[110, 2, 5], 55, 55, 0, 12, 
[110, 2, 9], 55, 55, 0, 13, 
[110, 2, 7], 55, 55, 0, 14, 
[110, 2, 10], 11, 55, 0, 15, 
[110, 2, 8], 55, 55, 0, 16, 
[110, 2, 5], 55, 55, 0, 17, 
[110, 2, 3], 55, 55, 0, 19, 
[110, 2, 6], 11, 55, 0, 20, 
[110, 2, 8], 55, 55, 0, 21, 
[110, 2, 5], 5, 55, 0, 22, 
[110, 2, 5], 55, 55, 0, 23, 
[110, 2, 7], 55, 55, 0, 24, 
[110, 2, 8], 11, 55, 0, 25, 
[110, 2, 10], 55, 55, 0, 26, 
[110, 2, 5], 55, 55, 0, 27, 
[110, 2, 5], 55, 55, 0, 28, 
[110, 2, 10], 55, 55, 0, 29, 
[110, 2, 8], 11, 55, 0, 30, 
[110, 2, 7], 55, 55, 0, 31, 
[110, 2, 5], 55, 55, 0, 32, 
[110, 2, 5], 5, 55, 0, 33, 
[110, 2, 8], 55, 55, 0, 34, 
[110, 2, 6], 11, 55, 0, 35, 
[110, 2, 3], 55, 55, 0, 36, 
[110, 2, 5], 55, 55, 0, 38, 
[110, 2, 8], 55, 55, 0, 39, 
[110, 2, 10], 11, 55, 0, 40, 
[110, 2, 7], 55, 55, 0, 41, 
[110, 2, 9], 55, 55, 0, 42, 
[110, 2, 5], 55, 55, 0, 43, 
[110, 2, 5], 5, 55, 0, 44, 
[110, 2, 7], 11, 55, 0, 45, 
[110, 2, 3], 55, 55, 0, 46, 
[110, 2, 9], 55, 55, 0, 47, 
[110, 2, 10], 55, 55, 0, 48, 
[110, 2, 4], 55, 55, 0, 49, 
[110, 2, 9], 11, 55, 0, 50, 
[110, 2, 10], 55, 55, 0, 51, 
[110, 2, 7], 55, 55, 0, 52, 
[110, 2, 7], 55, 55, 0, 53, 
[110, 2, 4], 55, 55, 0, 54, 
t1 = 6, t2 = 10, l = 61
[122, 2, 10], 61, 61, 0, 1, 
[122, 2, 9], 61, 61, 0, 2, 
[122, 2, 7], 61, 61, 0, 3, 
[122, 2, 8], 61, 61, 0, 4, 
[122, 2, 7], 61, 61, 0, 5, 
[122, 2, 4], 61, 61, 0, 6, 
[122, 2, 4], 61, 61, 0, 7, 
[122, 2, 9], 61, 61, 0, 8, 
[122, 2, 3], 61, 61, 0, 9, 
[122, 2, 9], 61, 61, 0, 10, 
[122, 2, 5], 61, 61, 0, 11, 
[122, 2, 5], 61, 61, 0, 12, 
[122, 2, 9], 61, 61, 0, 13, 
[122, 2, 7], 61, 61, 0, 14, 
[122, 2, 11], 61, 61, 0, 15, 
[122, 2, 7], 61, 61, 0, 16, 
[122, 2, 7], 61, 61, 0, 17, 
[122, 2, 10], 61, 61, 0, 19, 
[122, 2, 8], 61, 61, 0, 20, 
[122, 2, 9], 61, 61, 0, 21, 
[122, 2, 9], 61, 61, 0, 22, 
[122, 2, 8], 61, 61, 0, 23, 
[122, 2, 7], 61, 61, 0, 24, 
[122, 2, 3], 61, 61, 0, 25, 
[122, 2, 5], 61, 61, 0, 26, 
[122, 2, 5], 61, 61, 0, 27, 
[122, 2, 6], 61, 61, 0, 28, 
[122, 2, 6], 61, 61, 0, 29, 
[122, 2, 8], 61, 61, 0, 30, 
[122, 2, 8], 61, 61, 0, 31, 
[122, 2, 6], 61, 61, 0, 32, 
[122, 2, 6], 61, 61, 0, 33, 
[122, 2, 5], 61, 61, 0, 34, 
[122, 2, 5], 61, 61, 0, 35, 
[122, 2, 3], 61, 61, 0, 36, 
[122, 2, 7], 61, 61, 0, 37, 
[122, 2, 8], 61, 61, 0, 38, 
[122, 2, 9], 61, 61, 0, 39, 
[122, 2, 9], 61, 61, 0, 40, 
[122, 2, 8], 61, 61, 0, 41, 
[122, 2, 10], 61, 61, 0, 42, 
[122, 2, 7], 61, 61, 0, 44, 
[122, 2, 7], 61, 61, 0, 45, 
[122, 2, 11], 61, 61, 0, 46, 
[122, 2, 7], 61, 61, 0, 47, 
[122, 2, 9], 61, 61, 0, 48, 
[122, 2, 5], 61, 61, 0, 49, 
[122, 2, 5], 61, 61, 0, 50, 
[122, 2, 9], 61, 61, 0, 51, 
[122, 2, 3], 61, 61, 0, 52, 
[122, 2, 9], 61, 61, 0, 53, 
[122, 2, 4], 61, 61, 0, 54, 
[122, 2, 4], 61, 61, 0, 55, 
[122, 2, 7], 61, 61, 0, 56, 
